,Epoch,Decay,Learning Rate,Momentum,Feature Size,Rho,Score
105,150,0.12401870345537756,0.0006844760076544735,0.8889387475691445,491,0.8065679795587536,0.011993383767454163
106,112,0.5081062337044514,0.0005143193398544785,0.8422722967121407,302,0.8687723561121903,0.013202555776972855
107,119,0.2562836698685555,0.00027448057683528756,0.8011777641939846,69,0.8133787480490487,0.006192074883366776
108,87,0.7777530690238712,0.0005426510359364165,0.9033276756186257,118,0.8486231516635027,0.008243939655902094
109,196,0.7093259875827836,0.0005222697953740162,0.8748246864813463,238,0.8771164057092051,0.007130141142393437
110,140,0.5620173851562643,0.00010190453643541592,0.846019790871947,314,0.8463997155253812,0.007648389526528273
111,134,0.15910198726684044,0.0006748779206244666,0.9315452369613965,459,0.9343410960321871,0.014269383406012023
112,135,0.21641228993516687,0.0008571386938721995,0.8264557835448052,175,0.820824062680877,0.008466013293516676
113,167,0.26713558846171964,0.00010057128805069511,0.9444827431456825,211,0.8065236976329259,0.013523790506836756
114,42,0.24101816168903367,4.400309297084346e-05,0.8887513924268081,170,0.9082918294544264,0.020495288704553145
115,197,0.2695846631539734,0.0009003830125920331,0.8503468944809589,177,0.8821838231427552,0.0077672659604063445
116,129,0.7976359016580175,0.0004848874212613162,0.8012604076477315,39,0.9236839960027611,0.007233255407222842
117,58,0.3570784656166419,0.0009116604454271312,0.8349469998667763,347,0.8993427549398126,0.011959302653387238
118,125,0.12536377921403305,0.0007929738475812527,0.9163485125093936,311,0.9070956191266312,0.009317521370550743
119,70,0.5316711535151488,0.0005881613472537944,0.8810571060599202,399,0.8207791435907088,0.01745515595347061
120,60,0.602702785875918,0.0006452454803333687,0.803200782027713,137,0.8952717812702492,0.013555570907038678
121,90,0.2070240133366398,0.0008568290942377287,0.8809272808435964,377,0.8995081696925212,0.01598188429180876
122,131,0.6771934861797017,0.0008124208668054708,0.8299743697964351,146,0.8420419173911237,0.008772463240124777
123,140,0.3620120209049087,0.0007383164309978246,0.9444752601969112,192,0.8492929129792789,0.00662432283332402
124,105,0.38399611300305225,0.0006657083774601698,0.9272227979761581,373,0.9162082190034351,0.011434742196293774
125,164,0.7492120874906532,0.0008371013636749663,0.8859357854838836,18,0.89297153187304,0.008761287998870677
126,50,0.4215794524810095,0.0006182900912726193,0.8913609018993318,287,0.9152469011140594,0.010408581575899837
127,183,0.4190068144498372,0.0009448038611441518,0.9059913117205528,184,0.8754268411498076,0.008741151525181762
128,182,0.5108537109548686,0.00029692317667133993,0.8768438461335928,362,0.8508378461388826,0.009586957283318043
129,188,0.11697015630064263,0.0007283184928725646,0.8077362020627288,366,0.8405377688769327,0.009451409794269054
130,112,0.7859455839540033,0.00017883968192412532,0.8554324656277463,260,0.9181336010854394,0.01188317240732716
