,Epoch,Decay,Learning Rate,Momentum,Feature Size,Score
57,46,0.9141394470719293,0.00033873423446591493,0.84257143259965,168,0.14703975370013062
58,52,0.9080550076461015,9.154066977335079e-05,0.8352781123522914,83,0.3464537744583311
59,59,0.9626134030371243,0.0003205762799690791,0.8790240353716621,233,1.2516583850115104
60,138,0.9783201560029555,0.000551632223281466,0.896185350987646,115,0.17656102171409424
61,159,0.9752088229297964,0.00022187710002234662,0.8714419837734513,466,0.9256055201858346
62,188,0.9386571031877893,0.0008983619136838251,0.8066425728261152,370,0.010817855450964172
63,47,0.9112163721668463,0.0007694079755669502,0.80149061912897,476,0.025780952723462133
64,131,0.9729340716448399,0.00041369364999794314,0.849492311990566,325,0.30948555141350065
65,47,0.9142689007684426,0.0004519243912058666,0.8269806501213276,380,0.3903387065462063
66,132,0.9579364736212465,4.7521301152694675e-05,0.8142601902159676,311,0.6591825547685025
67,40,0.9877146456188457,0.0007808456568325006,0.899685323984502,488,0.35978103602615724
68,135,0.9090432882112774,0.0008781080884622385,0.8483499983609397,163,0.017733107743539527
69,188,0.9857753275937169,0.0008776994438162704,0.921132876233003,475,0.1285668614454665
70,162,0.953773047997323,0.0007004778477417591,0.9143469100820906,361,0.40691677176003016
71,163,0.9534071366458078,0.0009610891747633538,0.9444510103743731,61,0.033389409341858765
72,185,0.9614682435232815,0.0007624235782298143,0.8912872615794155,184,0.17398404802388703
73,104,0.9410574083331937,0.0009758827497383507,0.863687600253434,92,0.3304466460627389
74,62,0.9618368024177596,0.0004341261969352423,0.8994984549901631,498,0.027599448168568925
75,101,0.9176457219501637,0.0007658449064647966,0.8728739909878482,312,0.12164497304472663
76,45,0.9814883562115828,0.0006648702856643718,0.8911763478840061,24,0.1382939791290906
77,142,0.9840480562310092,0.0007503185604381561,0.8675625200073904,107,0.12593374932858448
78,174,0.9412661019605437,0.0003429576071286419,0.9286542750923977,193,0.06387711358864022
79,170,0.9687072394128101,0.0009122453610668519,0.8817546818837538,453,0.4592717112199454
80,68,0.971107913893097,0.00031987929253104747,0.9419299381274621,288,0.4304748009580076
81,167,0.945479810437788,0.0001463409126961736,0.8932569999192612,431,0.0647512979815978
82,186,0.9029323448122447,0.0008666261342966694,0.944143870101274,206,0.06942605401025954
83,180,0.9727811788691643,0.00044748721751794164,0.8539296928077664,473,0.013828771002049189
84,155,0.9854660077057326,0.00010535101888832264,0.9118207344538052,125,0.7390549129000465
85,101,0.9463009027056253,0.0009574796996626632,0.935348627560534,404,0.008931204206132972
86,146,0.9424963565996667,0.0007936718973555507,0.8973184455475096,227,0.4743906537917214
87,107,0.9264577178451848,0.00042053043489821587,0.9314459019476362,44,0.022347324537474487
88,48,0.9543952517630625,0.0003143577228198725,0.8966185258991967,49,0.1353300414319771
89,121,0.9750473505452326,0.00045152083093615367,0.8621267282922069,123,0.12899180316729936
90,185,0.946479747350512,0.00039864619503392727,0.8609920492270443,454,0.10862207204423925
91,56,0.9863617783356551,0.00042908919474202433,0.8974253980595119,13,0.032946845339656826
92,162,0.9831584458844091,0.00017603414800341054,0.8623739832161026,143,0.08015292853931487
93,171,0.9621414214823515,0.00021544590304413454,0.8150456447287505,184,0.01680061534080688
94,91,0.9704936858821149,0.0009006583269925529,0.9132164797655976,141,0.7842667814277645
95,43,0.9014085376437876,0.0007781129938619522,0.9212018562080242,356,0.03506054314026798
96,118,0.9057307207082048,0.00038042475624255407,0.8914730628407459,264,0.30459696368669814
97,52,0.9823795085077577,0.000882619959224563,0.8047468989467012,287,0.3185028465006801
98,198,0.9280247173835572,0.0001728638271771118,0.9318703346820708,172,0.8802552178713672
99,86,0.989250328633992,0.0008123776272034256,0.9026819134983162,127,0.12574760119498865
100,50,0.9474080719396724,0.0004263015481401345,0.9110517023976414,382,0.19890708995484013
101,171,0.9022560893185938,0.0007447438676045704,0.8667575368653428,405,0.052837082192590694
102,101,0.9798463925029323,0.0007495453620120586,0.9049483515495493,90,0.293685185510428
103,197,0.9606968161573872,0.00035038710208877647,0.8832757843449862,324,0.05309759819666382
104,123,0.9461719363678128,0.0003323720794852936,0.906600690480473,196,1.783175880888886
105,40,0.9125306481308868,0.0008813246852152558,0.831475585434382,403,0.3764430058354906
106,175,0.9425735019306739,0.000882257101383306,0.8708871017325082,450,0.4472183555210165
107,52,0.9394528920893568,0.0007748205689431967,0.8084086526501937,294,0.974928432422723
108,108,0.9100435928476146,0.0004356011417653434,0.914843254739629,376,1.235338532458801
109,148,0.9713063249837127,0.0003819908613321272,0.8488957478085909,146,0.5788756830418724
110,156,0.9321173018367145,0.000373392997806382,0.8096101073917925,74,0.11716749335862171
111,99,0.9505012400558777,0.0004958420973109055,0.8129329744196585,328,0.04568361609263063
112,90,0.9285741564623737,0.0007527999016901602,0.9230953495062852,476,0.3462691737389096
113,153,0.9677088520700934,2.735906121651456e-05,0.8273423624999593,7,0.06373750391425352
114,54,0.9546217274853722,0.0003540543772545261,0.910637288261235,64,0.2765946167466395
115,42,0.9291422466729455,0.00015476160579624978,0.8207294950453634,66,0.31438110392322355
116,100,0.9671549074280138,0.0008463040978575971,0.8053135443186957,99,0.02371318514192743
117,70,0.9143208136069897,0.0009438306519352917,0.8818071313781423,18,0.0615345599002127
118,129,0.9641948855084719,0.00015980303773392279,0.9130750705905932,420,1.4061431939928075
119,96,0.9421289638265328,0.0009532872677369078,0.8855707013121071,66,0.18170148478254186
120,105,0.9216436981152902,0.0003517098660890042,0.9291914114264483,369,0.594391553108958
121,195,0.907059514182042,0.0006796484845720967,0.891261489270712,244,0.5048702681941963
122,114,0.9002798484571627,0.0002580059530957811,0.9430432746669688,437,0.9313944067974858
123,59,0.9531725750526592,0.0003880562603847727,0.8113423027858987,239,0.2769749569330619
124,148,0.9859341247835965,0.0005974100269344742,0.8369432941942679,9,0.02762138697289629
125,96,0.9136887603401963,0.0007129655055545505,0.9312651213608749,236,0.06000905262793646
126,83,0.9647221187616293,0.0008296309585490437,0.853707836160094,314,0.003175762730744646
127,57,0.9543029846461469,0.0003689743463300526,0.8373213144788039,243,0.7411492230465745
128,134,0.986384669744793,0.00043215230659881767,0.9392887208334293,181,1.1439312517981333
129,98,0.9754133226982801,0.0006866158830315611,0.8177548269808774,31,0.03188372615697139
130,85,0.9254770836379265,0.000229950800614673,0.8982149755936687,499,0.1991638172003958
131,111,0.9385646622945577,0.0009758271910826099,0.866457597555291,73,0.31910294360116226
132,121,0.9413796961120242,0.00046452924861282985,0.8778559325353851,402,0.019761616960116395
133,63,0.9826146771562484,0.0005771786141830119,0.8297973665133134,168,0.1810629117579057
134,108,0.9060356735359316,0.00031653451097694775,0.8533987543713687,329,0.005826343092944865
135,168,0.9793971643165569,0.0005045106955253062,0.919860860600425,465,0.049024297721210246
136,134,0.9387466582546989,0.00023044860313425666,0.8019374198112227,71,0.22617958010938038
137,53,0.9668030510777252,0.0005763803926572891,0.8270110361395875,274,0.3455348920210132
138,188,0.9323747201074944,0.0002475449903846792,0.8132126598368722,18,0.07384448351229402
139,43,0.9738981517222689,0.0006070902224375869,0.8224975763998876,286,0.008952176312767613
140,150,0.9862017684205469,0.0006684459311008471,0.9364778986552021,172,0.20560936745812647
141,181,0.9181177773854625,0.0005941002402580747,0.8056873375303966,7,0.018674543220701504
142,131,0.9016481716389929,1.3677070038685307e-05,0.8468576769100242,376,0.02535974684639885
143,133,0.9282530222886269,7.572431354947506e-05,0.9161349287657595,497,0.44719673288688505
144,191,0.9858143409089827,0.0008835694439082977,0.9313596263249144,429,0.351987029255276
145,182,0.931759277643476,0.0005055136675376122,0.8171156470466296,315,0.05854247570902381
146,155,0.9673447392921952,0.0006280809727954826,0.809883664395577,76,0.1409567073082107
147,89,0.9851152282694838,0.00046017910599242297,0.9467128942313456,243,0.16277594678915785
148,194,0.9370165983805125,0.00036103079933734884,0.8682760679158453,455,0.3618461721853341
149,83,0.984707389779235,0.0004693740147085279,0.8531611440394083,72,0.3308665186704488
150,62,0.9118196338099809,0.00032954670759887625,0.9019891899858499,419,0.19295799263290592
151,110,0.9653953215293084,0.0005679536813937878,0.8902935250713079,440,0.7900896252386108
152,173,0.9262681373354971,8.132775776627604e-06,0.9495198820213184,330,0.06028288443296304
153,67,0.9759310822985886,0.0009408023263388277,0.828096979547654,451,0.09632013635829795
154,176,0.9322563046956293,0.0009655439968537038,0.9172877461553024,93,0.12680700419264887
155,155,0.9733030645284646,0.0005145633308689307,0.9001015555207058,99,0.41294384907132814
156,166,0.9496845533448557,0.0003444984076791137,0.9344824748879147,265,0.01432999588415083
157,156,0.9711697691375675,0.0002624743463843094,0.9323279188207024,129,0.27809434515413245
158,114,0.9321885524340925,0.0006950398167939462,0.8427543748671084,230,0.007620536769412969
159,72,0.9368782445721651,0.00016026973259168422,0.8456700611091545,325,0.08204384452084035
160,171,0.9258593886323855,0.0007876665123764463,0.9405833352609796,369,1.6526304702022792
161,112,0.9727118945752026,0.0005945069613712132,0.8071918340365053,252,0.8425052537508169
162,94,0.9638403267004277,3.4237691351097895e-05,0.9138217977040133,232,0.39869841747072304
163,57,0.9486405609912058,0.0008849006789738062,0.9242386334266526,363,0.04259164112934675
164,123,0.9537578708432255,0.0005152773631866452,0.8686566453539791,34,0.006704987646349944
165,196,0.9427085799786167,0.0008205597791093311,0.8657215514296315,133,0.007235572311923012
166,94,0.9721856579603236,1.721616867415897e-05,0.9144529081050089,30,0.275981070678077
167,107,0.985512144615532,0.0001867768023320355,0.8075196789094226,223,0.06429478631533572
168,75,0.9355812794153594,0.0009921811021684794,0.9159755128777755,371,0.052677873214542946
169,127,0.9719125503160349,0.0004338814207152838,0.920147871635324,105,0.3046498383841811
170,169,0.9411936157547668,0.0007388059444560422,0.8214815832598504,14,0.15009045278544383
171,192,0.9121914992974091,0.0009298633743995581,0.8046373276899169,102,0.12418984085812942
172,67,0.90517009454727,0.0009706302909322024,0.9406403207350185,479,2.571042724987016
173,40,0.9215444589280877,9.045419305541764e-06,0.8220354725874618,435,0.1542824263456561
174,86,0.9115747047459699,0.00040690117171744846,0.947439019943267,247,0.1450908079068438
175,103,0.9382751156912997,0.0002054403952452257,0.8658273982670388,195,0.14809316246766943
176,175,0.9571680087521679,0.00034585766383546276,0.8261353873655095,322,0.09773275305559101
177,117,0.9626504508618697,0.0007000223698849896,0.8201803322517234,171,0.5253143795311931
178,156,0.9663857749048467,0.00031707527163798006,0.8204513132662477,350,0.7226500124151783
179,90,0.9313325467868359,0.0005202082283634284,0.9339762262445809,253,1.0480971108820933
180,197,0.9883050373012241,0.00057521442814774,0.9144721392639978,448,0.015496267336849482
181,153,0.9265153291691982,0.0004384301566594496,0.8522202986788503,334,0.41085412967396845
182,169,0.9739382560285553,0.0009876617523018123,0.9132914113534174,47,0.23456972294275677
183,107,0.9841503903668434,0.00036790128262801297,0.9050512010170778,331,0.1661977790804072
184,170,0.9686401237454407,1.4311630130927238e-06,0.9043673546179228,296,0.10546222771712832
185,127,0.9547347091733108,0.00027897419895894364,0.9296972071174642,197,0.3626890257953668
186,146,0.9142442934226895,0.0009644065049506313,0.8787722806411479,106,0.09537283144730965
187,71,0.95947704786253,0.0008680649998737722,0.9449883486596415,11,0.09313330278702493
188,182,0.9278448100412647,2.829953359720078e-06,0.8574173040487656,494,0.058719345069459444
189,108,0.9714923919380882,0.00045671093167515834,0.91120796516481,308,0.12328666559674963
190,94,0.9337252173829041,0.0007359152051494301,0.8958254358722761,343,0.3465928354029696
191,178,0.9232147205272798,0.0008127728896732765,0.8862768749147623,94,0.575425314084173
192,46,0.9857645596524891,0.0005225047151271023,0.9289333642462536,397,0.5470206096752985
193,64,0.9641841364482026,0.00044208014394417035,0.8182806006399572,9,0.10965378458754656
194,78,0.9533784530739151,0.0001901942781097812,0.8265195504404369,171,0.1179712018674113
195,182,0.9461331262990099,0.0003094751389333931,0.801368614157798,433,0.16861111186918312
196,129,0.9851255502645734,0.0006791122821889148,0.8318174818360192,238,0.42737735001616584
197,65,0.9540519005310146,0.0008792929870125907,0.8263977390020283,97,0.022102319854726275
198,90,0.9087732040009358,0.000839139189013465,0.8529365193079662,342,0.27729904292461566
199,148,0.9138017042959176,0.00030957964343650756,0.891309518298234,49,1.2021462276092885
