,Epoch,Decay,Learning Rate,Momentum,Feature Size,Score
82,107,0.916665893,0.000752107,0.904660274,275,0.014558708
83,59,0.970860694,0.000428215,0.807942528,206,0.024028893
84,53,0.918104174,0.000606308,0.921241189,89,0.043368039
85,128,0.91630993,0.000746542,0.861369147,170,0.019130234
86,84,0.946822217,0.00044293,0.923057733,91,0.006580692
87,190,0.962006166,0.000332995,0.851866946,275,0.066376061
88,183,0.901924043,0.000585189,0.810834355,116,0.000887829
89,103,0.957339933,0.000510026,0.812964719,22,0.014722714
90,71,0.919851136,0.000853114,0.865466061,85,0.009966812
91,149,0.929562049,0.000572499,0.891022137,262,0.023396493
92,106,0.98572798,0.000758548,0.851845057,82,0.005578309
93,159,0.936254668,0.000205296,0.844943828,84,0.00268549
94,100,0.936434072,0.000211894,0.855631611,66,0.005138147
95,127,0.972149655,0.00076966,0.903360609,250,0.015749244
96,102,0.92252224,0.000610616,0.946793321,45,0.015385479
97,103,0.982062934,0.000664287,0.808891005,126,0.008900692
98,135,0.977922604,4.32E-05,0.920835472,248,0.042883336
99,108,0.924634643,0.000629556,0.802708494,234,0.001123577
100,174,0.967569404,0.000604072,0.935544687,155,0.020676097
101,192,0.903800014,0.000492954,0.924459853,60,0.002860997
102,150,0.93260272,0.000388705,0.91041521,321,0.011411148
103,103,0.97900037,0.000357051,0.917634784,413,0.078564202
104,121,0.958596823,0.000772788,0.935701618,372,0.002410803
105,150,0.978002636,0.000150559,0.86510163,123,0.007172483
106,104,0.934693825,0.000547143,0.860119896,216,0.022698161
107,105,0.944807818,0.000381421,0.93240068,236,0.032277236
108,138,0.973431581,0.000441114,0.813543704,400,0.002690774
109,42,0.948098475,0.000644545,0.912798085,379,0.019199185
110,57,0.9289352,0.000488227,0.860685751,451,0.023946385
111,163,0.919719045,0.000843247,0.929590847,198,0.017325507
112,118,0.954594082,0.000290407,0.933358284,8,0.036958505
113,71,0.952902131,0.000830709,0.848839211,301,0.006707111
114,143,0.986275036,0.000277591,0.880458076,52,0.004225903
115,78,0.927390605,0.000274231,0.852725697,471,0.003853448
116,195,0.983893238,0.000272107,0.845728954,408,0.012197339
117,54,0.902649907,0.000494523,0.824161429,60,0.005263842
118,134,0.925371779,0.000372613,0.843140509,37,0.007894076
119,167,0.903858,0.000355505,0.907278862,356,0.040428152
120,178,0.932381242,0.000864666,0.949866839,381,0.008016398
121,113,0.969805376,0.000365221,0.924003088,342,0.006749524
122,52,0.947325592,0.000362284,0.848280281,267,0.04852152
123,180,0.966741466,0.000451602,0.813439856,13,0.014800238
124,59,0.967425768,0.000484643,0.819116817,182,0.031237519
125,155,0.941093449,0.000144636,0.914467392,346,0.018373839
126,147,0.965224703,7.97E-05,0.933957456,253,0.036437864
127,195,0.916827769,0.000624763,0.827632534,58,0.005441821
128,87,0.912138516,0.000661431,0.923905538,312,0.001772056
129,197,0.936754333,0.00046638,0.842438609,189,0.023405049
130,190,0.935842516,0.000300194,0.939034942,372,0.006965167
131,72,0.973188259,0.000811091,0.932328625,169,0.032718463
132,168,0.908265843,5.35E-05,0.916875265,76,0.007420298
133,126,0.954386794,0.000265373,0.892507889,153,0.015150611
134,76,0.957612265,0.000693598,0.85060039,8,0.037069181
135,176,0.931669697,0.00064011,0.925315142,312,0.040165235
136,40,0.927934495,0.000865249,0.809464703,288,0.001438424
137,89,0.954437713,4.46E-06,0.942371588,347,0.023087442
138,189,0.96079596,0.000373524,0.812350476,324,0.000682078
139,50,0.973073169,0.000323102,0.945660696,221,0.014876759
140,51,0.930728295,0.000717552,0.823314246,152,0.014719488
141,56,0.946160594,0.00033893,0.839254894,426,0.016155668
142,79,0.94375163,0.000695513,0.911679122,90,0.005468295
143,185,0.976818725,0.000860759,0.887963934,254,0.00752645
144,167,0.916805795,0.000913142,0.895208481,401,0.326923671
145,127,0.925694597,0.00080362,0.884431838,471,0.042857585
146,106,0.970689283,0.000792796,0.810980204,396,0.004397621
147,91,0.90042901,0.000871907,0.902660121,437,0.005784146
148,47,0.91034662,0.000550743,0.852896508,208,0.018975826
149,97,0.90109265,0.000647144,0.824535115,69,0.008727477
150,196,0.90305868,0.00029377,0.914887001,62,0.007511144
151,91,0.908552983,0.000494863,0.877307325,497,0.074475258
152,152,0.926479652,0.000565558,0.913447117,22,0.00650123
153,166,0.931067963,0.000127853,0.846668698,121,0.007570435
154,103,0.934493062,0.00090613,0.817681623,96,0.00619829
155,87,0.941160808,0.000759793,0.935237389,326,0.003673351
156,161,0.904437592,0.000345811,0.902582584,401,0.139987803
157,142,0.961511597,4.51E-05,0.900738762,171,0.01676211
158,68,0.972986367,0.00094495,0.910370042,75,0.005220895
159,101,0.988884246,0.000447001,0.823104914,229,0.008661675
160,150,0.971797968,0.000553563,0.85768455,117,0.001943653
161,174,0.973521775,0.000239414,0.949214122,494,0.01198393
162,156,0.930375341,0.000914394,0.847831192,121,0.017446396
163,155,0.93414545,0.000774399,0.841055668,479,0.024698549
164,66,0.988731349,0.000132349,0.939631807,415,0.001809968
165,78,0.932375661,0.000778727,0.846476301,79,0.01796881
166,135,0.911833451,0.000746724,0.93814632,2,0.017556293
167,120,0.977934131,0.000508168,0.926415571,479,0.018528069
168,84,0.951826769,0.000978065,0.906809912,246,0.018820026
169,113,0.914210985,0.000251109,0.842808546,127,0.015906488
170,194,0.974590146,0.000350643,0.884784373,349,0.037511774
171,98,0.91599057,0.000527207,0.903129511,239,0.013598691
172,71,0.910397408,0.000972161,0.807096773,188,0.015599118
173,60,0.976307935,0.000585248,0.887156984,289,0.045105423
174,90,0.982578965,0.000723003,0.806582144,360,0.009855316
175,159,0.902365325,6.15E-06,0.828118058,248,0.199484991
176,173,0.95814351,0.000709032,0.816431911,305,0.112806396
177,131,0.98747573,7.50E-05,0.930233836,364,0.01266167
178,51,0.988804342,0.000653902,0.847625569,48,0.018454988
179,146,0.953800683,0.000291697,0.850948362,77,0.005588852
180,85,0.953329194,0.000848964,0.884431176,240,0.021425055
181,150,0.963256198,2.07E-05,0.850571989,231,0.007845998
182,134,0.965099481,0.000758933,0.875363047,366,0.093662189
183,162,0.95684755,0.000594437,0.88506966,285,0.02892411
184,143,0.972427964,2.64E-05,0.863603979,460,0.362231094
185,128,0.959809372,1.35E-05,0.829833712,466,0.089710917
186,182,0.981455989,0.000904556,0.907659322,59,0.004189512
187,89,0.928001448,0.000186011,0.940251646,172,0.008009022
188,70,0.985453422,0.000869097,0.801278186,107,0.008683393
189,156,0.951013867,0.000331899,0.890275834,305,0.092901574
190,137,0.921676934,0.000379955,0.860992164,419,0.106840832
191,48,0.98839551,0.00018171,0.948654572,431,0.003617639
192,80,0.90211292,0.000392869,0.8677873,386,0.010492847
193,110,0.989346259,0.000873432,0.881784496,8,0.050229055
194,148,0.932986541,0.000894816,0.879895661,114,0.00736825
195,78,0.909836285,0.000772711,0.83284062,307,0.01479997
196,79,0.925659524,0.000717048,0.933298992,150,0.001810068
197,67,0.98235412,0.000871402,0.811452822,465,0.00331247
198,171,0.905291768,0.000624082,0.903400382,235,0.018662149
199,41,0.97353764,3.28E-05,0.936012941,471,0.027959163
